Policy Number,Years_Drv_Exp,Number_Vehicles,Average_Age,Gender_Dummy,Married_Dummy,Avg_Veh_Age,Fuel_Type_Dummy,Losses,Capped_Losses
174421,35,2,42.4,0,1,8.02,0,351,351
133262,33,2,42.4,1,1,2.5,1,570,570
192254,3,2,20.6,0,1,12.97,1,639,639
148638,46,2,65.1,0,0,2.5,0,69,69
193500,1,2,42.4,0,1,2.5,0,477,477
169519,6,2,20.6,0,0,8.02,0,352,352
143777,19,2,42.4,1,1,8.02,0,448,448
144281,7,2,20.6,1,1,8.02,1,848,848
198583,31,2,42.4,0,0,8.02,0,296,296
166022,36,2,42.4,0,1,2.5,1,524,524
179247,27,2,20.6,1,1,8.02,1,631,631
171209,6,2,20.6,0,1,12.97,1,719,719
140277,1,2,20.6,1,0,12.97,0,263,263
118717,20,2,42.4,0,0,8.02,0,330,330
189679,24,2,42.4,1,1,2.5,1,537,537
115657,8,2,42.4,1,0,8.02,0,410,410
129020,48,2,65.1,1,0,2.5,0,455,455
124790,43,2,65.1,0,1,12.97,0,108,108
154414,41,2,42.4,1,0,8.02,0,333,333
179843,0,2,20.6,1,1,12.97,1,592,592
146798,48,2,65.1,0,0,2.5,0,57,57
159755,4,2,20.6,0,0,12.97,0,266,266
133272,53,2,65.1,1,1,8.02,0,287,287
154695,50,2,65.1,0,0,8.02,0,202,202
138513,0,2,20.6,1,1,12.97,1,1028,1028
138353,7,2,20.6,0,1,12.97,1,598,598
164636,1,2,20.6,1,0,12.97,1,630,630
118627,6,2,20.6,1,1,12.97,0,380,380
194504,20,2,42.4,1,0,2.5,1,580,580
195381,1,2,20.6,1,1,12.97,1,901,901
179298,48,2,65.1,1,0,2.5,0,77,77
124714,0,2,20.6,1,1,8.02,1,754,754
116246,2,2,20.6,0,0,12.97,0,301,301
163200,11,2,42.4,1,0,12.97,0,347,347
109133,31,2,42.4,1,1,2.5,1,796,796
104349,48,2,65.1,0,1,8.02,0,217,217
137269,48,2,65.1,0,0,8.02,0,71,71
117382,27,2,42.4,0,0,12.97,0,160,160
192091,9,2,42.4,1,1,8.02,0,466,466
106773,27,2,42.4,0,0,8.02,0,337,337
161242,15,2,42.4,0,0,12.97,0,141,141
162281,22,2,42.4,1,0,2.5,1,552,552
152263,3,2,20.6,0,0,12.97,0,222,222
122371,25,2,42.4,0,0,2.5,0,424,424
149696,0,2,20.6,1,1,12.97,0,495,495
193849,22,2,42.4,1,1,8.02,0,404,404
150310,15,2,42.4,1,0,8.02,0,341,341
112053,1,2,20.6,1,1,12.97,1,565,565
142017,6,2,20.6,0,1,12.97,1,567,567
103192,5,2,20.6,0,1,12.97,0,464,464
124619,43,2,65.1,1,0,8.02,0,225,225
191555,8,2,42.4,1,1,2.5,1,693,693
109181,5,2,20.6,1,0,2.5,1,1165,1165
118587,14,2,42.4,1,1,8.02,0,382,382
109613,49,2,65.1,1,1,2.5,1,656,656
103445,42,2,65.1,0,1,8.02,0,387,387
179255,40,2,65.1,1,1,2.5,0,321,321
115084,24,2,42.4,0,0,2.5,1,604,604
173015,6,2,20.6,0,1,2.5,1,805,805
191089,38,2,42.4,0,1,8.02,0,375,375
192545,20,2,42.4,1,0,8.02,0,347,347
160886,0,2,20.6,0,1,12.97,0,408,408
190370,20,2,42.4,1,0,2.5,1,672,672
148159,18,2,42.4,0,0,8.02,0,345,345
176448,0,2,20.6,1,0,12.97,0,243,243
177744,0,2,20.6,0,1,12.97,1,815,815
190878,0,2,20.6,0,1,12.97,1,600,600
115716,2,2,20.6,1,1,12.97,1,723,723
181120,39,2,42.4,1,0,8.02,0,359,359
139148,38,2,42.4,0,1,12.97,0,399,399
197293,29,2,42.4,0,0,2.5,1,645,645
108161,0,2,20.6,0,1,12.97,0,305,305
110841,33,2,42.4,1,0,2.5,1,663,663
110639,15,2,42.4,1,1,12.97,0,364,364
152749,47,2,65.1,0,1,8.02,0,49,49
145225,2,2,20.6,1,0,12.97,1,556,556
168801,10,2,42.4,0,0,2.5,1,542,542
120184,22,2,42.4,0,1,8.02,0,409,409
164470,7,2,20.6,0,1,12.97,0,375,375
160748,19,2,42.4,1,1,2.5,1,645,645
150038,31,2,42.4,1,0,2.5,0,438,438
109697,31,2,42.4,0,0,12.97,0,134,134
105048,22,2,42.4,0,0,2.5,0,444,444
167084,13,2,42.4,1,0,8.02,0,364,364
140327,4,2,20.6,1,1,12.97,1,557,557
125816,35,2,42.4,0,0,12.97,0,256,256
121547,49,2,65.1,0,0,2.5,1,546,546
102867,53,2,65.1,1,1,12.97,0,349,349
194616,0,2,20.6,1,0,8.02,1,681,681
172410,33,2,42.4,0,1,12.97,0,221,221
189126,12,2,42.4,0,0,12.97,0,252,252
107434,0,2,20.6,1,0,12.97,1,572,572
196534,52,2,65.1,0,0,2.5,0,107,107
144165,46,2,65.1,0,0,8.02,0,55,55
111826,39,2,65.1,1,1,2.5,0,65,65
112744,4,2,20.6,1,1,2.5,1,1883,1200
107201,45,2,65.1,0,1,8.02,0,284,284
141556,52,2,65.1,1,0,8.02,0,364,364
141643,3,2,20.6,0,0,12.97,0,242,242
103924,45,2,65.1,0,1,8.02,0,257,257
116935,11,2,42.4,1,0,12.97,0,366,366
114249,24,2,42.4,0,1,2.5,1,526,526
152347,10,2,42.4,0,1,8.02,0,493,493
115409,5,2,20.6,1,0,12.97,0,419,419
161068,53,2,65.1,0,1,8.02,0,247,247
161330,18,2,42.4,0,0,8.02,0,326,326
144860,5,2,20.6,1,1,12.97,0,317,317
115843,50,2,65.1,1,0,12.97,0,187,187
144106,16,2,42.4,1,0,12.97,0,292,292
167793,0,2,20.6,1,1,12.97,0,463,463
194123,38,2,42.4,1,1,2.5,1,555,555
149154,49,2,65.1,0,1,12.97,0,224,224
141945,3,2,20.6,1,0,8.02,0,431,431
172878,0,2,20.6,0,1,2.5,1,854,854
199975,43,2,20.6,0,0,12.97,0,330,330
179057,52,2,65.1,0,0,2.5,0,489,489
151169,8,2,42.4,1,1,8.02,0,420,420
128758,39,2,42.4,1,1,2.5,1,773,773
135205,8,2,42.4,0,1,2.5,1,813,813
163451,8,2,20.6,0,0,8.02,0,291,291
115498,10,2,42.4,0,1,8.02,0,418,418
137188,35,2,42.4,1,1,2.5,1,949,949
134038,30,2,42.4,1,1,8.02,0,419,419
125470,0,2,20.6,1,0,8.02,1,704,704
170905,41,2,65.1,1,1,2.5,0,275,275
149436,23,2,42.4,1,0,2.5,1,628,628
188360,8,2,20.6,1,1,12.97,1,578,578
121254,30,2,42.4,0,1,8.02,0,379,379
185406,43,2,65.1,1,0,8.02,0,305,305
125027,23,2,42.4,1,1,8.02,1,530,530
134655,5,2,20.6,1,1,12.97,1,868,868
141263,6,2,20.6,1,0,8.02,1,639,639
120847,37,2,42.4,0,1,12.97,0,407,407
186465,11,2,42.4,1,1,8.02,0,446,446
132233,0,2,20.6,1,1,12.97,1,550,550
107955,5,2,20.6,1,1,12.97,0,297,297
145275,0,2,20.6,0,0,8.02,0,323,323
141191,51,2,65.1,0,0,12.97,0,63,63
122932,43,2,65.1,0,0,8.02,0,176,176
199193,0,2,20.6,0,1,8.02,1,740,740
156601,2,2,20.6,1,1,2.5,1,2814,1200
134137,40,2,65.1,0,1,2.5,0,152,152
152259,5,2,20.6,1,1,12.97,1,742,742
107371,46,2,65.1,0,1,12.97,0,79,79
140991,48,2,65.1,1,1,8.02,0,203,203
130896,51,2,65.1,0,1,8.02,0,43,43
152241,43,2,65.1,0,0,12.97,0,150,150
193440,6,2,20.6,0,0,2.5,0,344,344
162190,0,2,20.6,1,1,8.02,1,1026,1026
157058,11,2,42.4,1,1,12.97,0,386,386
113900,20,2,42.4,1,1,8.02,0,468,468
159830,28,2,42.4,0,1,12.97,0,346,346
166605,46,2,65.1,1,0,8.02,0,325,325
160490,36,2,42.4,0,1,8.02,0,454,454
100366,48,2,65.1,1,0,8.02,0,85,85
116528,6,2,42.4,1,0,12.97,0,199,199
123134,6,2,42.4,0,0,2.5,0,414,414
162489,18,2,42.4,0,0,8.02,0,374,374
127716,2,2,20.6,1,0,12.97,0,169,169
129902,2,2,20.6,0,0,12.97,0,242,242
148260,6,2,20.6,1,1,8.02,1,1085,1085
129698,5,2,20.6,1,0,12.97,0,287,287
169412,7,2,42.4,1,1,2.5,1,654,654
132724,52,2,65.1,1,1,2.5,1,533,533
146311,20,2,42.4,1,0,8.02,0,395,395
152479,27,2,42.4,0,1,8.02,0,412,412
111131,17,2,42.4,0,0,2.5,1,595,595
114426,29,2,42.4,1,1,2.5,1,861,861
196704,51,2,65.1,1,0,12.97,0,111,111
119719,41,2,65.1,0,1,8.02,0,323,323
113961,21,2,42.4,1,1,2.5,1,711,711
179866,1,2,20.6,1,0,8.02,1,757,757
150033,9,2,42.4,0,0,8.02,0,292,292
115402,49,2,65.1,0,0,12.97,0,202,202
105730,48,2,65.1,1,1,8.02,0,197,197
121570,46,2,65.1,0,1,2.5,0,198,198
134065,47,2,65.1,1,1,2.5,0,398,398
188951,26,2,42.4,0,0,8.02,0,298,298
176272,52,2,65.1,1,0,2.5,0,256,256
149292,51,2,65.1,1,1,8.02,0,115,115
101379,0,2,20.6,1,0,12.97,0,230,230
171899,23,2,42.4,0,0,2.5,0,471,471
197497,46,2,65.1,1,1,2.5,1,576,576
131387,31,2,42.4,1,0,8.02,0,346,346
134511,6,2,20.6,0,1,12.97,0,356,356
187193,33,2,42.4,1,1,2.5,1,861,861
162455,1,2,20.6,1,1,12.97,1,660,660
129859,2,2,20.6,1,0,12.97,0,243,243
110486,24,2,42.4,1,1,12.97,0,393,393
168456,25,2,42.4,0,1,12.97,0,416,416
146684,44,2,65.1,0,0,2.5,1,550,550
126801,41,2,65.1,1,0,12.97,0,34,34
146215,7,2,42.4,1,1,2.5,1,691,691
163227,33,2,42.4,1,0,12.97,0,349,349
144656,2,2,20.6,1,0,12.97,0,390,390
156610,42,2,65.1,1,1,8.02,0,102,102
151793,27,2,42.4,0,1,8.02,0,483,483
109789,1,2,20.6,0,0,8.02,0,288,288
160890,34,2,42.4,1,0,2.5,1,554,554
148429,0,2,20.6,1,1,8.02,1,797,797
133314,18,2,42.4,1,1,12.97,0,490,490
131988,35,2,42.4,0,0,2.5,0,489,489
123935,5,2,20.6,1,0,12.97,1,686,686
137063,32,2,42.4,0,1,12.97,0,137,137
163639,44,2,65.1,0,0,12.97,0,279,279
149148,48,2,65.1,1,1,2.5,0,247,247
189220,36,2,42.4,0,0,2.5,1,627,627
193610,16,2,42.4,1,1,2.5,1,924,924
175097,49,2,65.1,0,1,8.02,0,291,291
176990,6,2,20.6,1,1,12.97,1,714,714
107980,27,2,42.4,0,0,2.5,0,355,355
120206,14,2,42.4,1,1,12.97,0,246,246
163061,42,2,65.1,1,0,2.5,0,201,201
148079,45,2,65.1,0,1,12.97,0,136,136
146908,49,2,65.1,0,1,2.5,0,104,104
106807,43,2,65.1,1,0,8.02,0,116,116
130243,21,2,42.4,0,1,2.5,1,684,684
185726,44,2,42.4,1,1,8.02,0,424,424
183778,46,2,65.1,0,1,12.97,0,103,103
184771,3,2,20.6,1,0,12.97,0,343,343
176322,29,2,42.4,0,0,8.02,0,314,314
181351,28,2,42.4,1,1,8.02,1,529,529
123419,36,2,42.4,0,0,2.5,1,517,517
155784,1,2,20.6,1,1,8.02,1,1241,1200
198766,52,2,65.1,1,0,2.5,0,287,287
108632,45,2,65.1,1,0,8.02,0,293,293
166666,48,2,65.1,1,1,2.5,0,90,90
138643,9,2,42.4,1,0,12.97,0,232,232
149712,1,2,20.6,0,0,12.97,0,338,338
127004,45,2,65.1,0,1,8.02,0,161,161
132030,36,2,42.4,1,0,12.97,0,225,225
136606,50,2,65.1,1,1,8.02,0,46,46
144488,46,2,65.1,0,1,2.5,0,196,196
184682,0,2,20.6,0,0,2.5,0,382,382
159888,37,2,42.4,0,0,2.5,0,448,448
105327,49,2,65.1,0,0,12.97,0,62,62
131444,49,2,65.1,1,0,8.02,0,49,49
192126,34,2,42.4,1,1,2.5,1,603,603
168111,34,2,42.4,0,1,2.5,1,685,685
153613,3,2,20.6,0,0,8.02,0,384,384
124558,49,2,65.1,1,0,2.5,0,499,499
193638,44,2,65.1,1,0,12.97,0,58,58
128660,0,2,20.6,0,0,12.97,0,246,246
171764,0,2,20.6,1,1,12.97,1,663,663
171127,32,2,42.4,1,1,8.02,0,379,379
165710,17,2,42.4,1,0,12.97,0,124,124
168812,40,2,65.1,0,0,8.02,0,143,143
144753,4,2,20.6,1,1,12.97,1,781,781
123310,44,2,65.1,1,1,12.97,0,395,395
120963,26,2,42.4,0,0,8.02,0,331,331
121073,49,2,65.1,1,0,8.02,0,80,80
125744,9,2,42.4,0,1,12.97,0,157,157
152397,18,2,42.4,0,1,12.97,0,167,167
190863,33,2,42.4,1,1,2.5,1,667,667
141072,0,2,20.6,1,0,12.97,0,258,258
192465,37,2,42.4,0,0,2.5,0,493,493
137669,5,2,20.6,1,1,12.97,1,935,935
125089,31,2,42.4,1,1,8.02,1,509,509
157023,25,2,42.4,0,1,2.5,1,905,905
148015,35,2,42.4,1,0,2.5,0,433,433
114714,50,2,42.4,0,0,2.5,1,635,635
176233,0,2,20.6,1,0,12.97,0,422,422
178968,22,2,42.4,1,1,2.5,1,531,531
148774,29,2,42.4,0,1,2.5,1,676,676
161894,27,2,42.4,0,0,12.97,0,134,134
117176,34,2,42.4,1,0,12.97,0,282,282
127469,24,2,42.4,0,1,2.5,1,769,769
128115,28,2,42.4,0,0,12.97,0,221,221
166143,27,2,42.4,1,0,8.02,0,386,386
153288,45,2,65.1,1,1,8.02,0,380,380
103942,44,2,65.1,0,1,2.5,0,457,457
105488,6,2,20.6,1,1,2.5,1,1313,1200
184088,6,2,20.6,0,0,12.97,0,328,328
179559,0,2,20.6,1,1,12.97,1,663,663
173615,44,2,65.1,0,1,8.02,0,418,418
144816,16,2,42.4,0,0,8.02,0,363,363
115395,19,2,42.4,1,0,2.5,1,507,507
130311,4,2,20.6,0,0,2.5,0,482,482
184812,30,2,42.4,1,1,8.02,0,492,492
139619,1,2,20.6,0,1,12.97,1,573,573
195739,8,2,42.4,0,1,2.5,0,461,461
198111,50,2,65.1,1,1,12.97,0,317,317
125031,3,2,20.6,1,0,12.97,0,283,283
113370,4,2,20.6,0,1,12.97,0,447,447
184349,22,2,42.4,0,1,2.5,1,545,545
120340,47,2,65.1,0,0,8.02,0,29,29
175313,4,2,20.6,0,0,2.5,1,525,525
176062,23,2,42.4,1,1,2.5,0,491,491
175997,8,2,20.6,1,0,12.97,1,586,586
149644,3,2,20.6,0,1,12.97,0,474,474
155220,45,2,65.1,0,0,12.97,0,91,91
120680,49,2,65.1,1,1,12.97,0,268,268
111474,27,2,42.4,0,0,8.02,0,342,342
176168,49,2,65.1,1,1,12.97,0,45,45
182492,4,2,20.6,0,0,12.97,0,319,319
128580,15,2,42.4,0,0,8.02,0,346,346
126896,42,2,65.1,0,1,12.97,0,130,130
194623,35,2,42.4,1,1,8.02,1,509,509
144787,15,2,42.4,0,1,12.97,0,438,438
141146,44,2,65.1,0,0,2.5,0,342,342
166390,45,2,20.6,0,0,12.97,0,413,413
194078,12,2,65.1,1,0,8.02,0,247,247
128784,6,2,20.6,0,0,12.97,0,108,108
160087,17,2,42.4,1,1,12.97,0,202,202
156637,7,2,20.6,0,1,8.02,1,664,664
168419,12,2,42.4,1,0,8.02,0,351,351
193098,19,2,42.4,1,0,2.5,0,360,360
191721,48,2,65.1,0,1,12.97,0,50,50
113866,51,2,65.1,1,0,12.97,0,67,67
140518,43,2,65.1,0,1,12.97,0,19,19
183121,0,2,20.6,1,0,8.02,1,539,539
183007,20,2,42.4,0,1,8.02,0,400,400
185443,9,2,42.4,1,1,8.02,0,381,381
143677,44,2,65.1,0,1,8.02,0,424,424
160131,44,2,65.1,1,0,8.02,0,310,310
190311,49,2,65.1,0,1,8.02,0,172,172
155619,49,2,65.1,0,0,8.02,0,141,141
140721,49,2,42.4,1,1,12.97,0,330,330
109512,21,2,42.4,0,1,12.97,0,150,150
196693,43,2,65.1,1,1,12.97,0,51,51
158873,34,2,42.4,0,0,8.02,0,282,282
160063,33,2,42.4,0,0,2.5,1,663,663
144856,4,2,20.6,1,1,12.97,0,478,478
116131,49,2,65.1,1,0,2.5,0,86,86
171093,26,2,42.4,1,0,2.5,0,390,390
110569,3,2,20.6,1,0,8.02,1,800,800
112299,28,2,42.4,1,1,2.5,1,657,657
153939,4,2,20.6,1,0,12.97,0,403,403
143868,40,2,42.4,1,1,8.02,0,490,490
128544,43,2,65.1,0,0,12.97,0,109,109
170929,6,2,20.6,0,1,2.5,1,1168,1168
116739,45,2,65.1,1,0,8.02,0,306,306
146862,16,2,42.4,0,1,2.5,1,663,663
105404,47,2,65.1,0,1,12.97,0,301,301
155534,49,2,65.1,1,1,2.5,0,339,339
169783,5,2,20.6,0,0,12.97,0,260,260
170699,30,2,42.4,0,1,12.97,0,311,311
133715,49,2,65.1,0,1,8.02,0,97,97
147235,6,2,20.6,1,1,12.97,1,877,877
149391,36,2,42.4,0,1,8.02,0,365,365
120125,5,2,20.6,0,0,12.97,0,334,334
143621,11,2,42.4,0,1,12.97,0,265,265
162880,0,2,20.6,1,0,8.02,0,450,450
185058,24,2,42.4,1,1,8.02,0,448,448
101100,2,2,20.6,1,1,12.97,1,817,817
110130,47,2,65.1,0,0,8.02,0,204,204
182908,0,2,20.6,0,0,12.97,0,146,146
106695,0,2,20.6,0,1,8.02,1,704,704
151652,25,2,42.4,0,0,2.5,0,415,415
187317,5,2,20.6,0,0,12.97,0,494,494
181679,13,2,42.4,0,1,12.97,0,340,340
116481,47,2,65.1,1,1,8.02,0,292,292
157943,43,2,65.1,1,0,12.97,0,22,22
148213,31,2,42.4,1,1,8.02,1,500,500
131916,4,2,20.6,0,0,12.97,0,197,197
118669,26,2,42.4,1,1,2.5,0,401,401
127248,23,2,42.4,1,0,8.02,0,379,379
173257,38,2,42.4,1,0,12.97,0,190,190
117605,25,2,65.1,1,1,12.97,0,466,466
135976,21,2,42.4,1,0,12.97,0,287,287
107467,45,2,65.1,0,1,8.02,0,299,299
105550,43,2,65.1,0,0,12.97,0,124,124
137242,40,2,65.1,0,1,12.97,0,271,271
112099,35,2,42.4,0,0,8.02,0,368,368
152982,21,2,42.4,1,1,8.02,0,468,468
112350,7,2,20.6,1,0,12.97,1,695,695
167598,4,2,20.6,1,1,12.97,1,745,745
104885,12,2,42.4,1,1,8.02,0,490,490
179414,26,2,42.4,1,0,12.97,0,356,356
199395,52,2,65.1,0,1,8.02,0,448,448
106410,32,2,42.4,1,0,2.5,1,621,621
161053,40,2,42.4,1,1,2.5,1,713,713
166873,1,2,20.6,1,0,8.02,1,544,544
174047,32,2,20.6,1,1,12.97,1,925,925
166966,12,2,42.4,0,1,12.97,0,471,471
158427,27,2,42.4,1,0,12.97,0,190,190
123725,3,2,20.6,0,0,12.97,0,330,330
149145,9,2,42.4,1,0,12.97,0,324,324
135950,21,2,42.4,1,0,8.02,0,378,378
193151,35,2,20.6,1,0,12.97,0,336,336
190814,3,2,20.6,0,0,12.97,0,289,289
169100,47,2,65.1,0,0,12.97,0,17,17
109539,5,2,20.6,1,0,12.97,0,229,229
152608,6,2,20.6,0,0,12.97,0,325,325
107065,52,2,65.1,0,0,2.5,0,491,491
104294,2,2,20.6,1,0,12.97,0,283,283
192042,0,2,20.6,1,0,12.97,0,233,233
151565,53,2,42.4,0,1,12.97,0,396,396
197502,1,2,20.6,0,1,12.97,0,265,265
101383,27,2,42.4,0,1,12.97,0,391,391
191104,39,2,42.4,1,1,2.5,1,507,507
138583,41,2,65.1,0,1,2.5,0,194,194
188907,19,2,42.4,1,0,8.02,0,353,353
178471,44,2,65.1,1,1,8.02,0,178,178
197161,1,2,20.6,1,1,12.97,1,622,622
116566,50,2,65.1,1,1,12.97,0,204,204
156485,14,2,42.4,0,0,2.5,1,509,509
159549,48,2,65.1,1,1,8.02,0,148,148
133655,0,2,20.6,1,0,12.97,0,374,374
153029,47,2,65.1,0,1,2.5,1,503,503
118618,22,2,42.4,0,0,8.02,0,280,280
161457,0,2,20.6,1,0,12.97,1,643,643
105549,31,2,42.4,1,1,8.02,0,473,473
123482,7,2,42.4,0,1,8.02,0,431,431
140842,21,2,42.4,0,0,8.02,0,336,336
103819,49,2,65.1,0,1,2.5,0,253,253
188682,33,2,42.4,0,1,8.02,0,370,370
160066,48,2,65.1,1,1,12.97,0,197,197
134220,41,2,42.4,0,1,12.97,0,317,317
114977,42,2,65.1,0,0,12.97,0,25,25
147692,25,2,42.4,0,0,8.02,0,338,338
190856,1,2,20.6,0,1,12.97,0,406,406
111428,6,2,20.6,0,1,8.02,1,781,781
113898,28,2,42.4,1,1,2.5,1,897,897
160115,8,2,20.6,1,1,2.5,1,2879,1200
157530,44,2,65.1,1,1,8.02,0,144,144
126141,22,2,42.4,1,1,12.97,0,225,225
143814,51,2,65.1,0,1,2.5,0,231,231
109596,0,2,20.6,0,0,12.97,0,479,479
129404,6,2,20.6,1,1,8.02,1,791,791
138073,8,2,20.6,0,0,12.97,0,112,112
169304,46,2,65.1,0,1,8.02,0,45,45
190540,13,2,42.4,0,1,8.02,0,396,396
122577,14,2,42.4,0,0,8.02,0,293,293
129782,2,2,20.6,1,1,8.02,1,747,747
197336,7,2,42.4,0,1,8.02,0,376,376
178668,17,2,42.4,0,1,12.97,0,398,398
180934,47,2,65.1,1,1,8.02,0,44,44
114246,22,2,42.4,1,0,12.97,0,320,320
113057,1,2,20.6,1,0,12.97,0,380,380
174510,40,2,65.1,1,1,8.02,0,97,97
159161,30,2,42.4,0,1,2.5,1,710,710
159365,45,2,65.1,1,0,8.02,0,307,307
193955,51,2,65.1,0,0,8.02,0,69,69
186623,33,2,42.4,1,1,8.02,1,508,508
158528,47,2,65.1,0,1,2.5,0,247,247
138505,29,2,42.4,1,1,2.5,0,414,414
159728,11,2,42.4,1,1,8.02,0,416,416
198045,5,2,20.6,0,0,12.97,0,206,206
181717,46,2,65.1,0,1,12.97,0,247,247
115626,0,2,20.6,1,0,2.5,1,783,783
103823,48,2,65.1,0,1,2.5,0,308,308
182915,0,2,20.6,0,1,8.02,1,764,764
150685,48,2,65.1,0,1,8.02,0,38,38
102912,5,2,20.6,1,0,12.97,1,509,509
143662,6,2,20.6,1,0,2.5,1,886,886
106808,2,2,20.6,0,1,12.97,0,484,484
141076,0,2,20.6,1,0,2.5,1,679,679
154397,16,2,42.4,0,0,12.97,0,317,317
166539,4,2,65.1,1,1,12.97,0,71,71
139570,42,2,65.1,0,1,8.02,0,326,326
154443,20,2,42.4,0,1,8.02,0,387,387
138903,0,2,20.6,1,0,12.97,0,247,247
178839,28,2,42.4,0,1,2.5,1,797,797
103114,53,2,65.1,1,0,12.97,0,64,64
101432,37,2,42.4,1,0,2.5,0,450,450
168426,0,2,20.6,0,0,8.02,0,244,244
152593,25,2,42.4,1,0,2.5,0,402,402
149570,28,2,42.4,1,1,8.02,1,504,504
118526,4,2,20.6,0,0,12.97,0,266,266
151091,2,2,20.6,1,1,12.97,1,523,523
165791,0,2,20.6,1,0,2.5,1,721,721
150059,29,2,42.4,1,1,12.97,0,411,411
170383,46,2,65.1,0,0,8.02,0,201,201
165497,2,2,20.6,1,1,12.97,1,927,927
140850,49,2,65.1,0,0,2.5,0,352,352
139513,40,2,42.4,0,0,2.5,1,675,675
106253,3,2,42.4,0,1,12.97,0,272,272
154925,6,2,20.6,1,1,2.5,1,899,899
106254,0,2,20.6,1,0,12.97,1,631,631
154381,41,2,65.1,0,0,8.02,0,311,311
144685,33,2,42.4,0,1,8.02,0,379,379
145428,8,2,20.6,0,1,2.5,1,1022,1022
119599,1,2,20.6,1,1,12.97,1,547,547
150879,8,2,20.6,1,1,8.02,1,1121,1121
137449,6,2,20.6,1,1,12.97,1,1009,1009
187602,15,2,42.4,0,1,2.5,0,357,357
189455,5,2,20.6,0,1,12.97,0,260,260
130552,26,2,42.4,0,1,8.02,0,385,385
178927,43,2,65.1,1,1,12.97,0,176,176
167850,0,2,20.6,0,1,8.02,1,643,643
161229,18,2,42.4,1,0,8.02,0,378,378
145682,4,2,20.6,0,1,12.97,1,689,689
150335,1,2,20.6,1,1,12.97,0,305,305
143164,36,2,42.4,0,0,2.5,0,442,442
109384,18,2,42.4,0,0,8.02,0,325,325
122330,47,2,65.1,0,1,12.97,0,330,330
166936,51,2,65.1,0,1,8.02,0,340,340
120518,19,2,42.4,1,1,8.02,0,478,478
158298,39,2,65.1,1,1,8.02,0,211,211
170000,50,2,65.1,1,0,8.02,0,115,115
171614,3,2,20.6,0,1,12.97,1,775,775
163356,45,2,65.1,0,0,12.97,0,180,180
119311,3,2,20.6,0,0,12.97,0,276,276
161095,51,2,65.1,1,0,2.5,0,57,57
129426,25,2,42.4,1,1,2.5,1,944,944
161923,40,2,42.4,1,0,12.97,0,203,203
199618,5,2,20.6,0,0,8.02,0,301,301
161535,2,2,20.6,0,1,8.02,1,874,874
154762,45,2,65.1,1,0,8.02,0,199,199
135468,26,2,42.4,1,1,2.5,1,678,678
189283,31,2,42.4,1,0,8.02,0,339,339
198829,41,2,65.1,0,0,8.02,0,198,198
198213,12,2,42.4,1,0,2.5,1,720,720
122834,25,2,42.4,0,1,8.02,0,381,381
165969,0,2,20.6,0,0,12.97,0,249,249
189475,27,2,42.4,0,1,2.5,1,596,596
131698,17,2,42.4,0,1,12.97,0,244,244
108914,47,2,65.1,0,0,12.97,0,123,123
146298,23,2,20.6,0,1,12.97,0,369,369
171467,3,2,20.6,1,0,8.02,1,714,714
158450,21,2,42.4,0,1,8.02,0,427,427
135388,25,2,42.4,1,0,12.97,0,337,337
141808,37,2,42.4,1,1,12.97,0,395,395
149873,42,2,65.1,1,0,12.97,0,142,142
190347,9,2,42.4,1,0,2.5,0,472,472
159340,1,2,20.6,1,1,12.97,0,414,414
115669,44,2,65.1,0,0,12.97,0,242,242
177466,34,2,42.4,0,1,12.97,0,355,355
165024,25,2,42.4,0,0,8.02,0,302,302
149520,33,2,42.4,1,0,12.97,0,339,339
117745,23,2,20.6,0,0,12.97,0,206,206
154574,5,2,65.1,0,1,12.97,0,20,20
106966,7,2,20.6,0,0,2.5,1,654,654
136133,46,2,65.1,0,0,12.97,0,128,128
151723,32,2,42.4,0,1,12.97,0,349,349
199615,43,2,65.1,1,0,2.5,0,471,471
100087,37,2,42.4,0,1,2.5,0,407,407
124452,2,2,20.6,0,0,12.97,0,198,198
191285,0,2,20.6,0,0,12.97,0,193,193
123166,0,2,20.6,0,1,12.97,0,481,481
163961,0,2,20.6,1,0,12.97,0,276,276
151257,5,2,20.6,1,0,8.02,1,576,576
166321,2,2,20.6,1,1,12.97,1,1207,1200
199358,20,2,42.4,1,0,2.5,0,423,423
181279,22,2,42.4,0,1,8.02,0,366,366
110563,3,2,20.6,0,0,8.02,0,337,337
166748,9,2,42.4,0,0,2.5,0,382,382
112427,27,2,42.4,0,0,8.02,0,320,320
178008,14,2,42.4,0,1,2.5,1,775,775
170631,23,2,42.4,1,0,2.5,1,641,641
173656,39,2,65.1,0,1,12.97,0,165,165
193533,40,2,65.1,1,0,8.02,0,94,94
186820,3,2,20.6,0,1,2.5,1,872,872
123853,0,2,20.6,0,1,12.97,1,572,572
152681,38,2,42.4,0,0,2.5,1,560,560
130840,45,2,65.1,0,1,8.02,0,84,84
176917,29,2,42.4,0,0,12.97,0,161,161
127015,5,2,20.6,0,1,12.97,1,535,535
107985,48,2,65.1,1,1,2.5,0,71,71
194569,4,2,65.1,1,0,8.02,0,319,319
198391,1,2,20.6,0,1,2.5,1,735,735
163838,5,2,20.6,1,0,8.02,0,425,425
129176,4,2,20.6,0,1,12.97,0,385,385
191167,40,2,65.1,1,0,12.97,0,34,34
